ID	Demand	x	y	Fcand	Fcost	Fcap
1809	30	499187.4375	3841052.5	0	0	0	
1810	30	499378.4063	3841052.5	0	0	0	
1811	30	499569.25	3841052.5	0	0	0	
1812	30	499759.875	3841052.5	0	0	0	
1813	30	499187.4063	3841283.75	0	0	0	
1814	30	499378.4063	3841283.75	0	0	0	
1815	30	499569.25	3841283.75	0	0	0	
1816	30	499759.875	3841283.75	0	0	0	
1817	30	499187.4063	3841515	0	0	0	
1818	30	499378.4063	3841515	0	0	0	
1819	30	499569.25	3841515	0	0	0	
1820	30	499759.875	3841515	0	0	0	
1821	30	499187.375	3841746	0	0	0	
1822	30	499378.4063	3841746	0	0	0	
1823	30	499569.25	3841746	0	100000000	50000	
1824	30	499759.875	3841746	0	0	0	
1825	45	499187.4063	3841977.25	0	0	0	
1826	45	499378.4063	3841977.25	0	0	0	
1827	45	499569.25	3841977	0	0	0	
1828	45	499759.9063	3841977.25	0	0	0	
1829	44	499188.6875	3842204.25	0	0	0	
1830	45	499378.4063	3842208.5	0	0	0	
1831	45	499569.25	3842208.5	0	0	0	
1832	45	499759.9063	3842208.5	0	0	0	
1833	47	499186.2813	3842435.25	0	0	0	
1834	45	499378.4063	3842439.75	0	0	0	
1835	45	499569.25	3842439.75	0	0	0	
1836	45	499759.875	3842439.75	0	0	0	
1837	45	499187.4063	3842670.75	0	0	0	
1838	45	499378.4063	3842670.75	0	0	0	
1839	45	499569.25	3842670.75	0	0	0	
1840	45	499759.875	3842670.75	0	0	0	
1841	1235	499950.6875	3843133.25	0	0	0	
1842	1232	500141.75	3843133.25	0	0	0	
1843	1232	500332.5625	3843133.25	0	100000000	90000	
1844	1229	500523.1563	3843133.25	0	0	0	
1845	1235	499950.6875	3843364.5	0	0	0	
1846	1232	500141.75	3843364.5	0	0	0	
1847	1232	500332.5625	3843364.5	0	0	0	
1848	1229	500523.1563	3843364.5	0	0	0	
1849	1237	499950.7188	3842901.75	0	0	0	
1850	1235	500141.75	3842901.75	0	0	0	
1851	1235	500332.5625	3842901.75	0	0	0	
1852	1231	500523.1563	3842901.75	0	0	0	
1853	1231	499950.6875	3843595.25	0	0	0	
1854	1228	500141.75	3843595.25	0	0	0	
1855	1228	500332.5938	3843595.25	0	0	0	
1856	1225	500523.1563	3843595.25	0	0	0	
1857	493	499187.4063	3843133.25	0	0	0	
1858	493	499378.4063	3843133.25	0	0	0	
1859	493	499569.25	3843133.25	0	0	0	
1860	492	499759.875	3843133.25	0	100000000	70000	
1861	493	499187.4063	3843364.5	0	0	0	
1862	493	499378.4063	3843364.5	0	0	0	
1863	493	499569.25	3843364.5	0	0	0	
1864	492	499759.875	3843364.5	0	0	0	
1865	494	499187.4063	3842902	0	0	0	
1866	494	499378.4063	3842901.75	0	0	0	
1867	494	499569.25	3842901.75	0	0	0	
1868	492	499759.8438	3842901.75	0	0	0	
1869	492	499187.375	3843595.25	0	0	0	
1870	491	499378.4063	3843595.25	0	0	0	
1871	491	499569.2188	3843595.25	0	0	0	
1872	490	499759.9063	3843595.25	0	0	0	
1873	471	502240.7813	3841052.75	0	0	0	
1874	470	502431.75	3841052.75	0	100000000	70000	
1875	470	502622.5938	3841052.75	0	0	0	
1876	470	502813.375	3841052.75	0	0	0	
1877	471	502240.7813	3841283.75	0	0	0	
1878	471	502431.75	3841283.75	0	0	0	
1879	471	502622.5938	3841283.75	0	0	0	
1880	470	502813.375	3841283.75	0	0	0	
1881	472	502240.7813	3841515	0	0	0	
1882	471	502431.75	3841515	0	0	0	
1883	471	502622.5938	3841515	0	0	0	
1884	470	502813.3438	3841515	0	0	0	
1885	471	502240.75	3841746	0	0	0	
1886	470	502431.75	3841746	0	0	0	
1887	470	502622.5938	3841746	0	0	0	
1888	470	502813.3438	3841746	0	0	0	
1889	547	501477.4688	3841052.5	0	0	0	
1890	546	501668.4063	3841052.5	0	0	0	
1891	546	501859.25	3841052.5	0	0	0	
1892	545	502049.9688	3841052.5	0	0	0	
1893	547	501477.4375	3841283.75	0	0	0	
1894	546	501668.4063	3841283.75	0	0	0	
1895	546	501859.25	3841283.75	0	0	0	
1896	546	502049.9375	3841283.75	0	0	0	
1897	547	501477.4375	3841515	0	0	0	
1898	546	501668.4063	3841515	0	100000000	90000	
1899	546	501859.25	3841515	0	0	0	
1900	545	502049.9375	3841515	0	0	0	
1901	547	501477.4375	3841746	0	0	0	
1902	546	501668.4375	3841746	0	0	0	
1903	546	501859.25	3841746	0	0	0	
1904	545	502049.9375	3841746	0	0	0	
1905	90	500716.4063	3841051.75	0	0	0	
1906	86	500907.375	3841053.5	0	0	0	
1907	88	501095.9063	3841052.5	0	0	0	
1908	88	501286.625	3841052.5	0	0	0	
1909	88	500714.0938	3841283.75	0	0	0	
1910	88	500905.0938	3841283.75	0	0	0	
1911	88	501095.9063	3841283.75	0	0	0	
1912	88	501286.625	3841283.75	0	0	0	
1913	88	500714.0938	3841515	0	0	0	
1914	88	500905.0938	3841515	0	0	0	
1915	88	501095.9063	3841515	0	0	0	
1916	88	501286.5938	3841515	0	0	0	
1917	88	500714.0938	3841746	0	0	0	
1918	88	500905.0625	3841746	0	0	0	
1919	88	501095.9063	3841746	0	0	0	
1920	88	501286.5938	3841746	0	0	0	
1921	640	502240.75	3841977.25	0	0	0	
1922	639	502431.75	3841977.25	0	0	0	
1923	639	502622.5938	3841977.25	0	0	0	
1924	638	502813.3125	3841977.25	0	0	0	
1925	640	502240.7188	3842208.5	0	0	0	
1926	639	502431.75	3842208.5	0	100000000	90000	
1927	639	502622.5938	3842208.5	0	0	0	
1928	638	502813.2813	3842208.5	0	0	0	
1929	640	502240.7188	3842439.75	0	0	0	
1930	639	502431.75	3842439.75	0	0	0	
1931	639	502622.5938	3842439.75	0	0	0	
1932	638	502813.2813	3842439.75	0	0	0	
1933	639	502240.6875	3842670.75	0	0	0	
1934	638	502431.75	3842670.75	0	0	0	
1935	638	502622.5938	3842670.75	0	0	0	
1936	637	502813.2813	3842670.75	0	0	0	
1937	93	500714.0313	3841977.25	0	0	0	
1938	93	500905.0938	3841977.25	0	0	0	
1939	93	501095.9063	3841977.25	0	0	0	
1940	93	501286.5938	3841977.25	0	0	0	
1941	93	500714	3842208.5	0	0	0	
1942	93	500905.0938	3842208.5	0	0	0	
1943	93	501095.9063	3842208.5	0	0	0	
1944	93	501286.5938	3842208.5	0	0	0	
1945	93	500714	3842439.75	0	0	0	
1946	93	500905.0938	3842439.75	0	0	0	
1947	93	501095.9063	3842439.75	0	0	0	
1948	92	501286.5625	3842439.75	0	0	0	
1949	93	500714	3842670.75	0	0	0	
1950	92	500905.0938	3842670.75	0	0	0	
1951	93	501095.9063	3842670.75	0	0	0	
1952	92	501286.5625	3842670.75	0	0	0	
1953	962	502240.6875	3842902	0	0	0	
1954	960	502431.75	3842902	0	0	0	
1955	960	502622.5938	3842902	0	0	0	
1956	958	502813.25	3842902	0	0	0	
1957	962	502240.6875	3843133.25	0	0	0	
1958	959	502431.75	3843133.25	0	0	0	
1959	959	502622.5938	3843133.25	0	0	0	
1960	957	502813.2188	3843133.25	0	0	0	
1961	962	502240.6563	3843364.5	0	0	0	
1962	959	502431.75	3843364.5	0	100000000	90000	
1963	959	502622.5938	3843364.5	0	0	0	
1964	957	502813.2188	3843364.5	0	0	0	
1965	959	502240.625	3843595.25	0	0	0	
1966	956	502431.75	3843595.25	0	0	0	
1967	957	502622.5938	3843595.25	0	0	0	
1968	955	502813.1875	3843595.25	0	0	0	
1969	599	501477.4063	3842902	0	0	0	
1970	598	501668.4063	3842901.75	0	0	0	
1971	598	501859.25	3842901.75	0	0	0	
1972	597	502049.8438	3842902	0	0	0	
1973	598	501477.4063	3843133.25	0	0	0	
1974	597	501668.4063	3843133.25	0	0	0	
1975	597	501859.25	3843133.25	0	0	0	
1976	596	502049.8438	3843133.25	0	0	0	
1977	598	501477.4063	3843364.5	0	0	0	
1978	597	501668.4063	3843364.5	0	0	0	
1979	597	501859.25	3843364.5	0	0	0	
1980	596	502049.8125	3843364.5	0	0	0	
1981	597	501477.375	3843595.25	0	0	0	
1982	595	501668.4063	3843595.25	0	0	0	
1983	595	501859.25	3843595.25	0	0	0	
1984	594	502049.8438	3843595.25	0	0	0	
1985	114	500714	3842901.75	0	0	0	
1986	113	500905.0625	3842901.75	0	0	0	
1987	113	501095.9063	3842902	0	0	0	
1988	113	501286.5625	3842902	0	0	0	
1989	113	500714	3843133.25	0	0	0	
1990	113	500905.0938	3843133.25	0	0	0	
1991	113	501095.9063	3843133.25	0	0	0	
1992	113	501286.5625	3843133.25	0	0	0	
1993	113	500714	3843364.5	0	0	0	
1994	113	500905.0938	3843364.5	0	0	0	
1995	113	501095.9063	3843364.5	0	0	0	
1996	113	501286.5938	3843364.5	0	0	0	
1997	113	500713.9688	3843595.25	0	0	0	
1998	113	500905.0938	3843595.25	0	0	0	
1999	113	501095.9063	3843595.25	0	0	0	
2000	113	501286.5938	3843595.25	0	0	0	
2001	526	504530.9688	3841052.75	0	0	0	
2002	526	504721.7813	3841052.75	0	0	0	
2003	526	504912.5938	3841053	0	0	0	
2004	526	505103.5	3841053	0	0	0	
2005	527	504530.9688	3841283.75	0	0	0	
2006	528	504721.7813	3841283.75	0	0	0	
2007	528	504912.625	3841283.75	0	0	0	
2008	528	505103.4688	3841283.75	0	0	0	
2009	528	504530.9375	3841515	0	0	0	
2010	528	504721.7813	3841515	0	0	0	
2011	528	504912.625	3841515	0	0	0	
2012	527	505103.4375	3841515	0	0	0	
2013	528	504530.9063	3841746.25	0	0	0	
2014	528	504721.7813	3841746.25	0	0	0	
2015	528	504912.625	3841746.25	0	0	0	
2016	528	505103.4063	3841746.25	0	0	0	
2017	394	503767.5625	3841052.75	0	0	0	
2018	393	503958.4375	3841052.75	0	0	0	
2019	393	504149.2813	3841052.75	0	0	0	
2020	393	504340.1563	3841052.75	0	100000000	70000	
2021	394	503767.5313	3841283.75	0	0	0	
2022	394	503958.4375	3841283.75	0	0	0	
2023	394	504149.2813	3841283.75	0	0	0	
2024	394	504340.125	3841283.75	0	0	0	
2025	394	503767.5	3841515	0	0	0	
2026	394	503958.4375	3841515	0	0	0	
2027	394	504149.2813	3841515	0	0	0	
2028	394	504340.0938	3841515	0	0	0	
2029	395	503767.5	3841746.25	0	0	0	
2030	394	503958.4375	3841746.25	0	0	0	
2031	394	504149.2813	3841746.25	0	0	0	
2032	394	504340.0625	3841746.25	0	0	0	
2033	457	503004.2188	3841052.75	0	0	0	
2034	457	503195.0938	3841052.75	0	0	0	
2035	457	503385.9375	3841052.75	0	0	0	
2036	456	503576.7188	3841052.75	0	0	0	
2037	457	503004.2188	3841283.75	0	0	0	
2038	457	503195.0938	3841283.75	0	0	0	
2039	457	503385.9375	3841283.75	0	0	0	
2040	457	503576.6875	3841283.75	0	0	0	
2041	457	503004.1875	3841515	0	0	0	
2042	457	503195.0938	3841515	0	0	0	
2043	457	503385.9375	3841515	0	100000000	90000	
2044	457	503576.6875	3841515	0	0	0	
2045	457	503004.1563	3841746	0	0	0	
2046	457	503195.0938	3841746.25	0	0	0	
2047	457	503385.9375	3841746.25	0	0	0	
2048	457	503576.6563	3841746.25	0	0	0	
2049	403	504530.875	3841977.5	0	0	0	
2050	403	504721.7813	3841977.5	0	0	0	
2051	402	504912.5938	3841977.5	0	0	0	
2052	402	505103.3438	3841977.5	0	0	0	
2053	403	504530.8438	3842208.5	0	0	0	
2054	403	504721.7813	3842208.5	0	0	0	
2055	403	504912.625	3842208.5	0	0	0	
2056	403	505103.3125	3842208.5	0	0	0	
2057	404	504530.8125	3842439.75	0	0	0	
2058	403	504721.7813	3842439.75	0	0	0	
2059	403	504912.625	3842439.75	0	0	0	
2060	402	505103.2813	3842439.75	0	0	0	
2061	404	504530.7813	3842671	0	0	0	
2062	404	504721.7813	3842671	0	0	0	
2063	404	504912.625	3842671	0	0	0	
2064	403	505103.25	3842671	0	0	0	
2065	599	503004.1563	3841977.25	0	0	0	
2066	598	503195.0938	3841977.25	0	0	0	
2067	598	503385.9375	3841977.25	0	0	0	
2068	597	503576.625	3841977.25	0	0	0	
2069	599	503004.125	3842208.5	0	0	0	
2070	598	503195.0938	3842208.5	0	0	0	
2071	598	503385.9375	3842208.5	0	0	0	
2072	597	503576.625	3842208.5	0	0	0	
2073	599	503004.125	3842439.75	0	0	0	
2074	598	503195.0938	3842439.75	0	0	0	
2075	598	503385.9375	3842439.75	0	0	0	
2076	597	503576.5938	3842439.75	0	0	0	
2077	599	503004.0938	3842670.75	0	0	0	
2078	598	503195.0938	3842670.75	0	0	0	
2079	598	503385.9375	3842670.75	0	0	0	
2080	597	503576.5625	3842671	0	0	0	
2081	553	504530.75	3842902.25	0	0	0	
2082	552	504721.7813	3842902.25	0	0	0	
2083	551	504912.5938	3842902.25	0	0	0	
2084	550	505103.2188	3842902.25	0	0	0	
2085	553	504530.75	3843133.25	0	0	0	
2086	552	504721.7813	3843133.25	0	0	0	
2087	552	504912.625	3843133.25	0	0	0	
2088	551	505103.1875	3843133.25	0	0	0	
2089	554	504530.7188	3843364.5	0	0	0	
2090	552	504721.7813	3843364.5	0	0	0	
2091	552	504912.625	3843364.5	0	0	0	
2092	551	505103.1563	3843364.5	0	0	0	
2093	554	504530.6875	3843595.5	0	0	0	
2094	552	504721.7813	3843595.5	0	0	0	
2095	552	504912.625	3843595.75	0	0	0	
2096	551	505103.125	3843595.75	0	0	0	
2097	609	503767.375	3842902	0	0	0	
2098	608	503958.4375	3842902	0	0	0	
2099	607	504149.2813	3842902.25	0	0	0	
2100	606	504339.9375	3842902.25	0	0	0	
2101	609	503767.3438	3843133.25	0	0	0	
2102	608	503958.4375	3843133.25	0	0	0	
2103	608	504149.2813	3843133.25	0	0	0	
2104	607	504339.9063	3843133.25	0	0	0	
2105	610	503767.3438	3843364.5	0	0	0	
2106	608	503958.4375	3843364.5	0	0	0	
2107	608	504149.2813	3843364.5	0	100000000	90000	
2108	606	504339.875	3843364.5	0	0	0	
2109	609	503767.3125	3843595.5	0	0	0	
2110	607	503958.4375	3843595.5	0	0	0	
2111	607	504149.2813	3843595.5	0	0	0	
2112	606	504339.8438	3843595.5	0	0	0	
2113	922	503004.0625	3842902	0	0	0	
2114	920	503195.0938	3842902	0	0	0	
2115	920	503385.9375	3842902	0	100000000	90000	
2116	917	503576.5313	3842902	0	0	0	
2117	921	503004.0625	3843133.25	0	0	0	
2118	919	503195.0938	3843133.25	0	0	0	
2119	919	503385.9375	3843133.25	0	0	0	
2120	917	503576.5313	3843133.25	0	0	0	
2121	922	503004.0313	3843364.5	0	0	0	
2122	919	503195.0938	3843364.5	0	0	0	
2123	919	503385.9375	3843364.5	0	0	0	
2124	917	503576.5	3843364.5	0	0	0	
2125	920	503004	3843595.5	0	0	0	
2126	917	503195.0938	3843595.25	0	0	0	
2127	918	503385.9375	3843595.5	0	0	0	
2128	915	503576.4688	3843595.5	0	0	0	
2129	205	506057.75	3841053	0	0	0	
2130	208	506249.5	3841052.5	0	0	0	
2131	203	506440.2813	3841053.5	0	0	0	
2132	206	506630.25	3841053	0	0	0	
2133	206	506057.7188	3841283.75	0	0	0	
2134	206	506248.4688	3841283.75	0	0	0	
2135	206	506439.2813	3841283.75	0	0	0	
2136	207	506630.2188	3841283.75	0	0	0	
2137	206	506057.6875	3841515	0	0	0	
2138	206	506248.4688	3841515	0	0	0	
2139	206	506439.2813	3841515	0	0	0	
2140	206	506630.1563	3841515	0	0	0	
2141	207	506057.625	3841746.5	0	0	0	
2142	203	506246.875	3841745.75	0	0	0	
2143	210	506437.7188	3841747	0	0	0	
2144	207	506630.1563	3841746.5	0	0	0	
2145	361	505294.3125	3841053	0	0	0	
2146	361	505485.125	3841053	0	0	0	
2147	361	505675.9375	3841053	0	0	0	
2148	362	505866.9063	3841053	0	100000000	70000	
2149	363	505294.2813	3841283.75	0	0	0	
2150	363	505485.125	3841283.75	0	0	0	
2151	363	505675.9375	3841283.75	0	0	0	
2152	363	505866.875	3841283.75	0	0	0	
2153	363	505294.25	3841515	0	0	0	
2154	363	505485.125	3841515	0	0	0	
2155	363	505675.9375	3841515	0	0	0	
2156	363	505866.8438	3841515	0	0	0	
2157	364	505294.2188	3841746.5	0	100000000	70000	
2158	363	505485.125	3841746.5	0	0	0	
2159	364	505675.9688	3841746.5	0	0	0	
2160	364	505866.8125	3841746.5	0	0	0	
2161	432	505294.1875	3841977.5	0	0	0	
2162	431	505485.125	3841977.5	0	0	0	
2163	431	505675.9375	3841977.5	0	0	0	
2164	431	505866.75	3841977.75	0	0	0	
2165	433	505294.1563	3842208.5	0	0	0	
2166	432	505485.125	3842208.5	0	0	0	
2167	432	505675.9375	3842208.5	0	0	0	
2168	432	505866.7188	3842208.5	0	0	0	
2169	433	505294.125	3842439.75	0	0	0	
2170	432	505485.125	3842439.75	0	0	0	
2171	432	505675.9375	3842439.75	0	0	0	
2172	432	505866.6875	3842439.75	0	0	0	
2173	434	505294.0938	3842671	0	0	0	
2174	433	505485.125	3842671	0	0	0	
2175	433	505675.9688	3842671.25	0	0	0	
2176	433	505866.6563	3842671.25	0	0	0	
2177	362	506057.4688	3842902.25	0	0	0	
2178	361	506248.4688	3842902.25	0	0	0	
2179	361	506439.2813	3842902.25	0	0	0	
2180	360	506629.9063	3842902.5	0	0	0	
2181	363	506057.4375	3843133.25	0	0	0	
2182	362	506248.4688	3843133.25	0	0	0	
2183	362	506439.2813	3843133.25	0	0	0	
2184	361	506629.875	3843133.25	0	0	0	
2185	363	506057.4375	3843364.5	0	0	0	
2186	362	506248.4688	3843364.5	0	0	0	
2187	362	506439.2813	3843364.5	0	0	0	
2188	361	506629.8438	3843364.5	0	0	0	
2189	365	506056.8125	3843595.75	0	0	0	
2190	363	506248.4688	3843595.75	0	0	0	
2191	363	506439.2813	3843596	0	0	0	
2192	362	506629.7813	3843596	0	0	0	
2193	465	505294.0625	3842902.25	0	100000000	90000	
2194	464	505485.125	3842902.25	0	0	0	
2195	463	505675.9375	3842902.25	0	0	0	
2196	463	505866.625	3842902.25	0	0	0	
2197	466	505294.0313	3843133.25	0	0	0	
2198	465	505485.125	3843133.25	0	0	0	
2199	465	505675.9375	3843133.25	0	0	0	
2200	464	505866.5938	3843133.25	0	0	0	
2201	466	505294	3843364.5	0	0	0	
2202	465	505485.125	3843364.5	0	0	0	
2203	465	505675.9375	3843364.5	0	0	0	
2204	464	505866.5938	3843364.5	0	100000000	90000	
2205	466	505293.9688	3843595.75	0	0	0	
2206	465	505485.125	3843595.75	0	0	0	
2207	465	505675.9375	3843595.75	0	0	0	
2208	459	505865.75	3843595	0	0	0	
2209	252	508347.8438	3841053.5	0	0	0	
2210	252	508538.4688	3841053.5	0	0	0	
2211	252	508729.3125	3841053.5	0	0	0	
2212	253	508920.4375	3841053.75	0	0	0	
2213	254	508347.8125	3841283.75	0	0	0	
2214	254	508538.4688	3841283.75	0	0	0	
2215	254	508729.3125	3841283.75	0	0	0	
2216	255	508920.375	3841283.75	0	0	0	
2217	254	508347.75	3841515	0	0	0	
2218	254	508538.4688	3841515	0	0	0	
2219	254	508729.3125	3841515	0	0	0	
2220	255	508920.3438	3841515	0	0	0	
2221	256	508347.7188	3841747	0	0	0	
2222	256	508538.4688	3841747	0	0	0	
2223	256	508729.3125	3841747	0	100000000	50000	
2224	260	508920.9375	3841748	0	0	0	
2225	313	507584.5	3841053.25	0	0	0	
2226	314	507775.125	3841053.5	0	0	0	
2227	314	507965.9688	3841053.5	0	0	0	
2228	314	508157	3841053.5	0	100000000	50000	
2229	316	507584.4688	3841283.75	0	0	0	
2230	316	507775.125	3841283.75	0	0	0	
2231	316	507965.9688	3841283.75	0	0	0	
2232	317	508156.9688	3841283.75	0	0	0	
2233	316	507584.4063	3841515	0	0	0	
2234	316	507775.125	3841515	0	0	0	
2235	316	507965.9688	3841515	0	0	0	
2236	317	508156.9063	3841515	0	0	0	
2237	318	507584.375	3841746.75	0	0	0	
2238	318	507775.125	3841746.75	0	0	0	
2239	318	507965.9688	3841746.75	0	0	0	
2240	318	508156.875	3841747	0	0	0	
2241	338	506821.0938	3841053.25	0	0	0	
2242	338	507011.7813	3841053.25	0	0	0	
2243	338	507202.625	3841053.25	0	0	0	
2244	339	507393.6875	3841053.25	0	0	0	
2245	340	506821.0625	3841283.75	0	0	0	
2246	340	507011.7813	3841283.75	0	0	0	
2247	340	507202.625	3841283.75	0	0	0	
2248	341	507393.625	3841283.75	0	0	0	
2249	340	506821	3841515	0	0	0	
2250	340	507011.7813	3841515	0	0	0	
2251	340	507202.625	3841515	0	0	0	
2252	341	507393.5938	3841515	0	0	0	
2253	342	506820.9688	3841746.75	0	0	0	
2254	342	507011.8125	3841746.75	0	100000000	70000	
2255	342	507202.625	3841746.75	0	0	0	
2256	342	507393.5313	3841746.75	0	0	0	
2257	181	508347.625	3841978.25	0	0	0	
2258	181	508538.4688	3841978.25	0	0	0	
2259	181	508729.3125	3841978.25	0	0	0	
2260	180	508920.4375	3841978.75	0	0	0	
2261	182	508347.5938	3842208.5	0	0	0	
2262	182	508538.4688	3842208.5	0	0	0	
2263	182	508729.3125	3842208.5	0	0	0	
2264	182	508920.1563	3842208.5	0	0	0	
2265	182	508347.5313	3842439.75	0	0	0	
2266	182	508538.4688	3842439.75	0	0	0	
2267	182	508729.3125	3842439.75	0	0	0	
2268	182	508920.125	3842439.75	0	0	0	
2269	183	508347.4688	3842671.5	0	0	0	
2270	172	508532.8125	3842669	0	0	0	
2271	194	508723.4688	3842673.75	0	0	0	
2272	183	508920.0625	3842671.75	0	0	0	
2273	366	506820.9063	3841977.75	0	0	0	
2274	366	507011.7813	3841977.75	0	0	0	
2275	365	507202.625	3841978	0	0	0	
2276	365	507393.5	3841978	0	0	0	
2277	367	506820.875	3842208.5	0	0	0	
2278	367	507011.7813	3842208.5	0	0	0	
2279	367	507202.625	3842208.5	0	0	0	
2280	367	507393.4375	3842208.5	0	0	0	
2281	368	506820.8438	3842439.75	0	0	0	
2282	367	507011.7813	3842439.75	0	0	0	
2283	367	507202.625	3842439.75	0	0	0	
2284	367	507393.4063	3842439.75	0	0	0	
2285	369	506820.8125	3842671.25	0	0	0	
2286	369	507011.8125	3842671.25	0	0	0	
2287	369	507202.625	3842671.5	0	0	0	
2288	369	507393.3438	3842671.5	0	0	0	
2289	306	508347.4375	3842902.75	0	0	0	
2290	287	508532.8438	3842905.25	0	0	0	
2291	324	508723.4063	3842900.5	0	0	0	
2292	304	508920	3842903	0	0	0	
2293	308	508347.375	3843133.25	0	0	0	
2294	307	508538.4688	3843133.25	0	0	0	
2295	307	508729.3125	3843133.25	0	0	0	
2296	307	508920	3843133.25	0	0	0	
2297	308	508347.3438	3843364.5	0	0	0	
2298	307	508538.4688	3843364.5	0	0	0	
2299	307	508729.3125	3843364.5	0	0	0	
2300	306	508919.9375	3843364.5	0	0	0	
2301	310	508347.2813	3843596.25	0	0	0	
2302	309	508538.4688	3843596.25	0	0	0	
2303	309	508729.3125	3843596.25	0	0	0	
2304	308	508919.8438	3843596.5	0	100000000	50000	
2305	332	507584.125	3842902.75	0	0	0	
2306	332	507775.125	3842902.75	0	0	0	
2307	332	507965.9688	3842902.75	0	0	0	
2308	331	508156.5938	3842902.75	0	0	0	
2309	334	507584.0938	3843133.25	0	0	0	
2310	334	507775.125	3843133.25	0	100000000	70000	
2311	334	507965.9688	3843133.25	0	0	0	
2312	333	508156.5625	3843133.25	0	0	0	
2313	334	507584.0313	3843364.5	0	0	0	
2314	334	507775.125	3843364.5	0	0	0	
2315	334	507965.9688	3843364.5	0	0	0	
2316	332	508156.5	3843364.5	0	0	0	
2317	336	507584	3843596	0	0	0	
2318	335	507775.125	3843596.25	0	0	0	
2319	335	507965.9688	3843596.25	0	0	0	
2320	334	508156.4688	3843596.25	0	0	0	
2321	349	506820.75	3842902.5	0	0	0	
2322	348	507011.7813	3842902.5	0	100000000	70000	
2323	348	507202.625	3842902.5	0	0	0	
2324	347	507393.3125	3842902.5	0	0	0	
2325	351	506820.7188	3843133.25	0	0	0	
2326	350	507011.7813	3843133.25	0	0	0	
2327	350	507202.625	3843133.25	0	0	0	
2328	349	507393.25	3843133.25	0	0	0	
2329	351	506820.6563	3843364.5	0	0	0	
2330	350	507011.7813	3843364.5	0	0	0	
2331	350	507202.625	3843364.5	0	0	0	
2332	349	507393.2188	3843364.5	0	0	0	
2333	352	506820.625	3843596	0	0	0	
2334	351	507011.8125	3843596	0	0	0	
2335	351	507202.625	3843596	0	0	0	
2336	350	507393.1563	3843596	0	0	0	
2337	125	510638.0625	3841054	0	0	0	
2338	126	510828.5	3841054	0	0	0	
2339	126	511019.3438	3841054	0	0	0	
2340	126	511210.5	3841053.75	0	0	0	
2341	127	510637.9688	3841283.75	0	0	0	
2342	127	510828.5	3841283.75	0	0	0	
2343	127	511019.3125	3841283.75	0	0	0	
2344	128	511210.4375	3841283.75	0	0	0	
2345	127	510637.9063	3841515	0	0	0	
2346	127	510828.5	3841515	0	100000000	50000	
2347	127	511019.3125	3841515	0	0	0	
2348	128	511210.375	3841515	0	0	0	
2349	129	510637.8438	3841747.5	0	0	0	
2350	129	510828.4688	3841747.5	0	0	0	
2351	129	511019.3125	3841747.25	0	0	0	
2352	129	511210.3125	3841747.25	0	0	0	
2353	92	509874.6875	3841053.75	0	0	0	
2354	93	510065.1563	3841053.75	0	0	0	
2355	93	510256	3841053.5	0	0	0	
2356	93	510447.1563	3841053.75	0	0	0	
2357	93	509874.5625	3841283.75	0	0	0	
2358	94	510065.1563	3841283.75	0	0	0	
2359	94	510256	3841283.75	0	0	0	
2360	94	510447.1563	3841283.75	0	0	0	
2361	93	509874.5313	3841515	0	0	0	
2362	94	510065.1563	3841515	0	0	0	
2363	94	510256	3841515	0	0	0	
2364	94	510447.0938	3841515	0	0	0	
2365	94	509874.5313	3841747.25	0	0	0	
2366	95	510065.1563	3841747.25	0	0	0	
2367	95	510256	3841747.5	0	0	0	
2368	95	510447.0313	3841747.5	0	0	0	
2369	223	509111.2813	3841053.75	0	0	0	
2370	224	509301.8125	3841053.75	0	0	0	
2371	224	509492.625	3841053.75	0	100000000	50000	
2372	225	509683.8125	3841053.75	0	0	0	
2373	226	509111.2188	3841283.75	0	0	0	
2374	226	509301.8125	3841283.75	0	0	0	
2375	226	509492.6563	3841283.75	0	0	0	
2376	227	509683.7188	3841283.75	0	0	0	
2377	226	509111.1563	3841515	0	0	0	
2378	226	509301.8125	3841515	0	0	0	
2379	226	509492.6563	3841515	0	0	0	
2380	227	509683.6875	3841515	0	0	0	
2381	228	509111.3438	3841747.5	0	0	0	
2382	228	509301.8438	3841747	0	0	0	
2383	228	509492.6563	3841747	0	0	0	
2384	229	509683.6875	3841747.25	0	0	0	
2385	136	510637.7813	3841978.75	0	0	0	
2386	136	510828.5	3841978.5	0	0	0	
2387	136	511019.3438	3841978.5	0	0	0	
2388	136	511210.3125	3841978.5	0	0	0	
2389	137	510637.7188	3842208.5	0	0	0	
2390	137	510828.5	3842208.5	0	0	0	
2391	137	511019.3125	3842208.5	0	0	0	
2392	138	511210.25	3842208.5	0	0	0	
2393	137	510637.6563	3842439.75	0	0	0	
2394	137	510828.5	3842439.75	0	0	0	
2395	137	511019.3125	3842439.75	0	0	0	
2396	137	511210.1875	3842439.75	0	0	0	
2397	139	510637.5938	3842672.25	0	100000000	50000	
2398	139	510828.5	3842672.25	0	0	0	
2399	139	511019.3125	3842672.25	0	0	0	
2400	139	511210.125	3842672.25	0	0	0	
2401	306	509111.7188	3841979	0	0	0	
2402	310	509301.7813	3841978.25	0	0	0	
2403	310	509492.625	3841978.25	0	0	0	
2404	310	509683.5938	3841978.5	0	0	0	
2405	312	509111	3842208.5	0	0	0	
2406	312	509301.8125	3842208.5	0	0	0	
